movie_id,title,directors,starring,release_year,mpaa_rating
1323,Tag,Jeff Tomsic,"Ed Helms,Jake Johnson,Annabelle Wallis",2018,R
1324,RV,Barry Sonnenfeld,"Diane Michelle,Robin Williams,Jeff Daniels",2006,PG
1325,Eraser: Reborn,John Pogue,"Dominic Sherwood,Jacky Lai",2022,R
1326,Dark Skies,Ron Oliver,"Shawn Roberts,Leslie Hope",2009,Não classificado
1327,Kill Bill: Volume 2,Quentin Tarantino,"Uma Thurman,David Carradine,Michael Madsen",2004,R
1328,Red 2,Dean Parisot,"Catherine Zeta-Jones,David Thewlis,Bruce Willis",2013,PG-13
1329,Status Update,Scott Speer,"Ross Lynch,Olivia Holt,The Fat Jewish,Courtney Eaton",2018,PG-13
1330,Enter the Fat Dragon,Kenji Tanigaki,"Donnie Yen,Teresa Mo,Wong Jing,Niki Chow",2020,Não classificado
1331,Elemental (Includes Bonus Content),Peter Sohn,"Leah Lewis,Mamoudou Athie,Ronnie del Carmen",2023,PG
1332,The 355,Simon Kinberg,"Jason Flemyng,Penélope Cruz,Jessica Chastain",2022,PG-13
1333,Barefoot,Andrew Fleming,"Evan Rachel Wood,Scott Speedman",2014,PG-13
1334,Where Your Heart Belongs,Christine Will Wolf,"Jen Lilley,Christopher Russell,Jill Morrison",2022,Não classificado
1335,The Lost Boys,Joel Schumacher,"Jason Patric,Corey Feldman,Kiefer Sutherland",1987,R
1336,Top Gun,Tony Scott,"Tom Cruise,Tim Robbins,Kelly McGillis",1986,PG
1337,Harley Davidson and the Marlboro Man,Simon Wincer,"Mickey Rourke,Don Johnson,Chelsea Field",1991,R
1338,X-Men,Bryan Singer,"Ian McKellen,Patrick Stewart,Dougray Scott",2000,PG-13
1339,The Secret Life of Pets,Chris Renaud,"Louis C.K,Eric Stonestreet,Kevin Hart,Jenny Slate",2016,Não classificado
1340,Hustle & Flow,Craig Brewer,"Terrence Howard,Anthony Anderson,Taryn Manning",2005,R
1341,Aachar & Co.,Sindhu Sreenivasa Murthy,"Sindhu Sreenivasa Murthy,Ashok L,Sudha Belawadi",2023,Não classificado
1342,The Last Exorcism Part II,Ed Gass-Donnelly,"Ashley Bell,Julia Garner,Spencer Treat Clark",2013,PG-13
1343,Allan Quatermain And The Lost City Of Gold,Desconhecido,Gary Nelson,1987,PG
1344,Hamburger Hill,John Irvin,"Anthony Barrile,Michael Boatman,Don Cheadle",1987,R
1345,Marty,Delbert Mann,"Ernest Borgnine,Betsy Blair,Esther Minciotti",1955,Não classificado
1346,No Good Deed,Sam Miller,"Idris Elba,Taraji P. Henson,Kate del Castillo",2014,PG-13
1347,Nobody Will Believe You,Desconhecido,Reel One Entertainment Inc.,2021,Não classificado
1348,Return to the Lost World,Timothy Bond,"John Rhys-Davies,Eric McCormack,David Warner",1992,Não classificado
1349,The Gathering (2002),Brian Gilbert,"Christina Ricci,Ioan Gruffudd,Stephen Dillane",2002,R
1350,Bad Ass,Craig Moss,"Danny Trejo,Charles S. Dutton,Patrick Fabian",2012,R
1351,Eddie Griffin: You Can Tell 'Em I Said It,Jay Karas,Eddie Griffin,2011,Não classificado
1352,The Road,John Hillcoat,"Viggo Mortensen,Charlize Theron,Guy Pearce",2009,R
1353,Bad Boys,Rick Rosenthal,"Sean Penn,Reni Santoni,Jim Moody,Esai Morales",1983,R
1354,SOUND OF FREEDOM,Desconhecido,"Jim Caviezel,Mira Sorvino",,Não classificado
1355,Lonesome Dove Church,Terry Miles,"Tom Berenger,Greyson Holt,Alex Zahara,Drea Whitburn",2014,Não classificado
1356,Return to the Lost World,Timothy Bond,"John Rhys-Davies,Eric McCormack,David Warner",1992,Não classificado
1357,The Hired Heart,Jeremy Kagan,"Penelope Ann Miller,Brett Cullen,Barry Corbin",1997,Não classificado
1358,Casper,Brad Silberling,"Christina Ricci,Bill Pullman,Cathy Moriarty,Eric Idle",1995,PG
1359,A Bridge Too Far,Richard Attenborough,"Sean Connery,Ryan O'Neal,Michael Caine",1977,PG
1360,Red River (1948),Howard Hawks,"John Wayne,Montgomery Clift",1948,PG-13
1361,Lemony Snicket's A Series of Unfortunate Events,Brad Silberling,"Jim Carrey,Meryl Streep",2004,PG
1362,Hustle & Flow,Craig Brewer,"Terrence Howard,Anthony Anderson,Taryn Manning",2005,R
1363,Witness For The Prosecution (1957),Billy Wilder,"Marlene Dietrich,Tyrone Power,Charles Laughton",1958,Não classificado
1364,Bad Boys,Rick Rosenthal,"Sean Penn,Reni Santoni,Jim Moody,Esai Morales",1983,R
1365,Invisible Invaders,Edward L. Cahn,"John Agar,Jean Byron",1959,Não classificado
1366,20000 Leagues Under the Sea,Michael Anderson,"Richard Crenna,Ben Cross,Paul Gross",1997,Não classificado
1367,Lost Child,Ramaa Mosley,"Leven Rambin,Jim Parrack,Landon Edwards",2018,Não classificado
1368,Pacific Ocean Waves,Desconhecido,Mark Knight,2017,Não classificado
1369,Cinderella,Kenneth Branagh,"Lily James,Richard Madden,Cate Blanchett",2015,PG
1370,Carriers,"Alex Pastor,David Pastor","Lou Taylor Pucci,Chris Pine,Piper Perabo",2009,PG-13
1371,Dear Viola,Laurie Lynd,"Kellie Martin,Jefferson Brown,Jackie Richardson",2014,Não classificado
1372,Red River (1948),Howard Hawks,"John Wayne,Montgomery Clift",1948,PG-13
1373,Cinderella,Kenneth Branagh,"Lily James,Richard Madden,Cate Blanchett",2015,PG
1374,Pacific Ocean Waves,Desconhecido,Mark Knight,2017,Não classificado
1375,Boys of H Company,Joe Wiecha,"Billy Asai,Stephanie Bannevich,Robert Bartusch",2004,Não classificado
1376,A Bridge Too Far,Richard Attenborough,"Sean Connery,Ryan O'Neal,Michael Caine",1977,PG
1377,Above the Shadows,Claudia Myers ,"Olivia Thirlby,Megan Fox,Alan Ritchson,Jim Gaffigan",2019,Não classificado
1378,The Most Wonderful Time of the Year,Michael Scott,"Brooke Burns,Henry Winkler,Warren Christie",2008,Não classificado
1379,Leanne Morgan: So Yummy,Isaac Halasima,Leanne Morgan,2017,Não classificado
1380,The Last Deal,Jonathan Salemi,"Gigi Gustin,Sala Baker,Anthony Molinari,Mike Ferguson",2023,R
1381,Sing 2,Garth Jennings,"Matthew McConaughey,Reese Witherspoon",2021,PG
1382,The Legend of Zorro,Martin Campbell,"Antonio Banderas,Catherine Zeta-Jones,Alberto Reyes",2005,PG
1383,Poltergeist,Gil Kenan,"Sam Rockwell,Rosemarie DeWitt,Jared Harris,Jane Adams",2015,PG-13
1384,Lemony Snicket's A Series of Unfortunate Events,Brad Silberling,"Jim Carrey,Meryl Streep",2004,PG
1385,The Firm,Sydney Pollack,"Tom Cruise,Jeanne Tripplehorn,Ed Harris,Holly Hunter",1993,R
1386,Law Abiding Citizen,F. Gary Gray,"Jamie Foxx,Gerard Butler,Viola Davis,Bruce McGill",2009,R
1387,Space Jam: A New Legacy,"Malcolm Lee,Malcolm D. Lee","LeBron James,Don Cheadle,Cedric Joe,Khris Davis",2021,PG
1388,Of Mice And Men,Gary Sinise,"Gary Sinise,John Malkovich,Sherilyn Fenn",1992,PG-13
1389,My One True Love,John Lyde,"Andriana Manfredi,Ross Jirgl,Jess DelVizo,Shae Robins",2022,Não classificado
1390,The Ghost Writer,Roman Polanski,"Ewan McGregor,Jon Bernthal,James Belushi,Kim Cattrall",2010,PG-13
1391,Jimmy Neutron: Boy Genius,John Davis,"Megan Cavanagh,Mark Decarlo,Debi Derryberry",2001,PG
1392,CB4,Tamra Davis,"Chris Rock,Allen Payne,Deezer D,Chris Elliott",1993,Não classificado
1393,The SpongeBob Movie: Sponge Out of Water,"Paul Tibbitt,Mike Mitchell",Antonio Banderas,2015,PG
1394,Crash,Paul Haggis,"Sandra Bullock,Don Cheadle,Matt Dillon",2005,R
1395,You've Got Mail,Nora Ephron,"Tom Hanks,Meg Ryan,Greg Kinnear,Parker Posey",1998,PG
1396,The Time Machine (2002),---,"Guy Pearce,Mark Addy,Philip Rosco,Phyllida Law",2002,PG-13
1397,Volcano,Mick Jackson,"Tommy Lee Jones,Anne Heche,Gaby Hoffmann,Don Cheadle",1997,PG-13
1398,The James Bond Collection [Blu-ray],Various,Various,,Não classificado
1399,Shottas,Cess Silvera,"Ky-Mani Marley,Spragga Benz,Louie Rankin",2002,R
1400,Blue Collar Comedy Tour: The Movie,C.B. Harding,"Jeff Foxworthy,Bill Engvall,Ron White,Heidi Klum",2003,PG-13
1401,Boxcar Bertha,Martin Scorsese,"Barbara Hershey,David Carradine,Barry Primus",1972,R
1402,Somewhere in Time,Jeannot Szwarc,"Christopher Reeve,Jane Seymour,Christopher Plummer",1980,PG
1403,Witness For The Prosecution (1957),Billy Wilder,"Marlene Dietrich,Tyrone Power,Charles Laughton",1958,Não classificado
1404,Invasion U.S.A.,Joseph Zito,"Chuck Norris,Richard Lynch,Melissa Prophet",1985,R
1405,Instructions Not Included,Eugenio Derbez,"Eugenio Derbez,Jessica Lindsey,Loreto Peralta",2013,PG-13
1406,Harvest Moon,Peter DeLuise,"Jessy Schram,Jesse Hutch",2021,Não classificado
1407,Prescription for Love,Brian Brough,"Jillian Murray,Trevor Donovan,Mikayla Iverson",2020,Não classificado
1408,Old MacDonald Had a Farm & More Kids Songs - Super Simple Songs,Desconhecido,Brett Jubinville,2019,Não classificado
1409,Casper,Brad Silberling,"Christina Ricci,Bill Pullman,Cathy Moriarty,Eric Idle",1995,PG
1410,The Report,Scott Z. Burns,"Adam Driver,Annette Bening,Jon Hamm,Corey Stoll",2019,R
1411,Fast X (4K Ultra HD + Blu-Ray + Digital) [4K UHD],Desconhecido,"Vin Diesel,Michelle Rodriguez,Jason Momoa",,Não classificado
1412,All Eyez on Me,Benny Boom,"Demetrius Shipp Jr.,Danai Gurira,Katerina Graham",2017,R
1413,The Lord of the Rings: Return of the King: Extended Edition,Peter Jackson,"Elijah Wood,Viggo Mortensen,Sean Astin,Liv Tyler",2003,PG-13
1414,Me Before You,Thea Sharrock,"Emilia Clarke,Sam Claflin,Janet McTeer,Charles Dance",2016,PG-13
1415,Shrek,"Vicky Jenson,Andrew Adamson","Mike Myers,Eddie Murphy,Cameron Diaz,John Lithgow",2001,PG
1416,Lovelace,"Rob Epstein,Jeffrey Friedman","Adam Brody,Amanda Seyfried,Chris Noth,James Franco",2013,R
1417,Storm Rider,Craig Clyde,"C. Thomas Howell,Kristy Swanson,Danielle C. Ryan",2013,PG-13
1418,The Flash (Bonus X-Ray Edition),Andy Muschietti,"Michael Keaton,Antje Traue,Kiersey Clemons",2023,PG-13
1419,Batman Returns,Tim Burton,"Michael Keaton,Michelle Pfeiffer,Christopher Walken",1992,PG-13
1420,X-Men: The Last Stand,Brett Ratner,"Hugh Jackman,Halle Berry,Ian McKellen,Famke Janssen",2006,PG-13
1421,Spirit Halloween: The Movie,David Poag,"Rachael Leigh Cook,Christopher Lloyd,Marla Gibbs",2022,Não classificado
1422,Hit and Run,"Dax Shepard,David Palmer","Dax Shepard,Kristen Bell,Bradley Cooper,Tom Arnold",2012,R
1423,Alex Rider: Operation Stormbreaker,Geoffrey Sax,"Alex Pettyfer,Mickey Rourke,Alicia Silverstone",2006,PG
1424,The Clue to Love,Graeme Campbell,"Rachel Bles,Travis Milne,Tanisha Thammavongsa",2021,Não classificado
1425,UFO's Are Real,Ed Hunt,Brandon Chase,1979,Não classificado
1426,The Big Easy,Jim McBride,"Dennis Quaid,Ellen Barkin,Ned Beatty,John Goodman",1987,R
1427,Celine,Jeff Woolnough,"Christine Ghawi,Jodelle Ferland,Peter MacNeill",2008,PG
1428,Invisible Invaders,Edward L. Cahn,"John Agar,Jean Byron",1959,Não classificado
1429,Keanu Reeves: Journey to Success,Chaz Thorne,"Keanu Reeves,Cameron Diaz,Carrie Ann Moss",2003,Não classificado
1430,Beyond The Black Rainbow,Panos Cosmatos,"Eva Allan,Scott Hylands",2011,R
1431,Barbara,Christian Petzold,"Jasna Fritzi Bauer,Nina Hoss,Ronald Zehrfeld",2012,PG-13
1432,Mission of the Shark,"Iscove,Robert","Stacy Keach,Richard Thomas",1991,Não classificado
1433,The Irish Pub,Desconhecido,Alex Fegan,2014,Não classificado
1434,Alex Rider: Operation Stormbreaker,Geoffrey Sax,"Alex Pettyfer,Mickey Rourke,Alicia Silverstone",2006,PG
1435,Puss in Boots: The Last Wish,"Joel Crawford,Januel P. Mercado","Antonio Banderas,Salma Hayek,Harvey Guillén",2022,PG
1436,Shut In,Farren Blackburn,"Naomi Watts,Oliver Platt,Charlie Heaton",2016,PG-13
1437,Wolves,David Hayter,"Jason Momoa,Lucas Till,Jennifer Hale",2014,R
1438,Cocoa Brown: Famous Enough,Brian Volk-Weiss,Cocoa Brown,2022,Não classificado
1439,Guardians of the Galaxy Vol. 3 (Includes Bonus Content),James Gunn,"Chris Pratt,Zoe Saldaña,Dave Bautista,Karen Gillan",2023,PG-13
1440,You're Not You,George C. Wolfe,"Hilary Swank,Emmy Rossum,Josh Duhamel",2014,R
1441,Hats Off To Christmas!,Terry Ingram,"Haylie Duff,Antonio Cupo,Jay Brazeau",2013,Não classificado
1442,The Founder,John Lee Hancock,"Michael Keaton,Laura Dern,Linda Cardellini",2017,PG-13
1443,Teenage Mutant Ninja Turtles: Mutant Mayhem | TEEN,"Jeff Rowe,Kyler Spears","Micah Abbey,Shamon Brown,Nicolas Cantu,Brady Noon",2023,PG
1444,Hazlo Como Hombre (English Subtitled),Nicolás López,"Mauricio Ochmann,Alfonso Dosal,Humberto Busto",2017,R
1445,Keanu Reeves: Journey to Success,Chaz Thorne,"Keanu Reeves,Cameron Diaz,Carrie Ann Moss",2003,Não classificado
1446,The Magnificent Seven,John Sturges,"Yul Brynner,Steve McQueen,Eli Wallach,Horst Buchholz",1960,R
1447,The Elephant in the Living Room,Michael Webber,"Tim Harrison,Terry Brumfield,Russ Clear,Casey Craig",2011,PG
1448,The Clue to Love,Graeme Campbell,"Rachel Bles,Travis Milne,Tanisha Thammavongsa",2021,Não classificado
1449,A View to a Kill,John Glen,"Roger Moore,Christopher Walken,Tanya Roberts",1985,PG
1450,X-Men: Days of Future Past,Bryan Singer,"Hugh Jackman,James McAvoy,Michael Fassbender",2014,PG-13
1451,Still Breathing,James F. Robinson,"Brendan Fraser,Joanna Going,Celeste Holm",1998,Não classificado
1452,Control,Tim Hunter,"Ray Liotta,Willem Dafoe,Michelle Rodriguez",2005,R
1453,The Magnificent Seven,John Sturges,"Yul Brynner,Steve McQueen,Eli Wallach,Horst Buchholz",1960,R
1454,UHF,Jay Levey,"WeirdAl Yankovic,Victoria Jackson,Michael Richards",1989,PG-13
1455,High Spirits,Neil Jordan,"Peter O’Toole,Daryl Hannah,Steve Guttenberg",1988,PG-13
1456,Stevie Nicks - Through The Looking Glass,Not Specified,Stevie Nicks,2013,Não classificado
1457,Freedom Writers,Richard LaGravenese,"Hilary Swank,Scott Glenn,Imelda Staunton",2007,Não classificado
1458,Mayhem,Joe Lynch,"Steven Yeun,Samara Weaving,Dallas Roberts",2017,Não classificado
1459,Our Idiot Brother,Jesse Peretz,"Paul Rudd,Elizabeth Banks,Zooey Deschanel",2011,R
1460,Meet Joe Black,Martin Brest,"Brad Pitt,Anthony Hopkins,Claire Forlani,Jake Weber",1998,Não classificado
1461,Blumhouse's Fantasy Island,Jeff Wadlow,"Michael Pena,Maggie Q,Lucy Hale,Austin Stowell",2020,Não classificado
1462,Raptor Island,Stanley Isaacs,"Steven Bauer,Lorenzo Lamas,Hayley DuMond",2004,Não classificado
1463,MI-5,Bharat Nalluri,"Peter Firth,Kit Harington,Jennifer Ehle,Elyes Gabel",2016,R
1464,Hazlo Como Hombre (English Subtitled),Nicolás López,"Mauricio Ochmann,Alfonso Dosal,Humberto Busto",2017,R
1465,America Has Fallen,Tom Getty,"Tom Getty,Curtis Caldwell,Philip Lewis",2016,Não classificado
1466,SOUTH PARK THE STREAMING WARS,Trey Parker,"Matt Stone,Trey Parker",2022,Não classificado
1467,Hotel Transylvania 3,Genndy Tartakovsky,"Adam Sandler,Andy Samberg,Selena Gomez,Kevin James",2018,PG
1468,John Wick: Chapter 4 [4K UHD],Desconhecido,"Keanu Reeves,Lance Reddick",,Não classificado
1469,True Justice: Angel of Death,Wayne Rose,Steven Seagal,2012,Não classificado
1470,Redemption,Steven Knight,"Jason Statham,Agata Buzek,Vicky McClure,Benedict Wong",2013,R
1471,Fifty Shades Darker (Unrated Version),James Foley,"Dakota Johnson,Jamie Dornan,Eric Johnson,Rita Ora",2017,Não classificado
1472,The Angry Black Girl and Her Monster,Bomani J. Story,"Laya DeLeon Hayes,Denzel Whitaker,Chad L. Coleman",2023,Não classificado
1473,The Ghost and the Darkness,Stephen Hopkins,"Michael Douglas,Val Kilmer",1996,R
1474,The Replacements,Howard Deutch,"Keanu Reeves,Gene Hackman,Brooke Langton",2000,PG-13
1475,Wolves,David Hayter,"Jason Momoa,Lucas Till,Jennifer Hale",2014,R
1476,Son of Dracula,Robert Siodmak,"Lon Chaney, Jr.,Robert Paige,Louise Allbritton",1943,Não classificado
1477,State Property,Abdul Malik Abbott,"Beanie Sigel,Damon Dash,Jay-Z,Memphis Bleek",2002,R
1478,Guardians of the Galaxy Vol. 3 (Includes Bonus Content),James Gunn,"Chris Pratt,Zoe Saldaña,Dave Bautista,Karen Gillan",2023,PG-13
1479,A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell,"Heather Langenkamp,Robert Englund,Craig Wasson",1987,R
1480,I Spit on Your Grave 3,"R.D. Braunstein,Richard Schenkman","Sarah Butler,Michelle Hurd,Harley Jane Kozack",2015,R
1481,Stalking Laura,Michael Switzer,"Brooke Shields,Richard Thomas,Viveka Davis",1993,Não classificado
1482,A Young Time Ago,Tolu LordTanner,"Wale Ojo,Timini Egbuson,Sophie Alakija,Daniel Effiong",2023,Não classificado
1483,The Goldfinch,John Crowley,"Ansel Elgort,Oakes Fegley,Aneurin Barnard",2019,R
1484,The Polar Express,Robert Zemeckis,"Tom Hanks,Michael Jeter,Nona Gaye",2004,Não classificado
1485,Lonesome Dove Church,Terry Miles,"Tom Berenger,Greyson Holt,Alex Zahara,Drea Whitburn",2014,Não classificado
1486,Killer Design,David DeCoteau,"Jackée Harry,Sarah Armstrong,Chelsea Gilson",2022,Não classificado
1487,Baby Shark & More Kids Songs (Little Treehouse),USP Studios,USP Studios,2017,Não classificado
1488,The Strangers: Prey at Night,Johannes Roberts,"Christina Hendricks,Martin Henderson,Bailee Madison",2018,R
1489,Get a Job,Dylan Kidd,"MilesTeller,Bryan Cranston,Anna Kendrick,Alison Brie",2016,R
1490,Young Ones,Jake Paltrow,"Nicholas Hoult,Kodi Smit-McPhee,Michael Shannon",2014,R
1491,Falling For Christmas,Christie Will Wolf,"Leah Renee,Niall Matter,Lisa Whechel,Michael Tiegen",2017,Não classificado
1492,The Elephant in the Living Room,Michael Webber,"Tim Harrison,Terry Brumfield,Russ Clear,Casey Craig",2011,PG
1493,Sleepaway Camp III: Teenage Wasteland,Michael A. Simpson,"Michael J. Pollard,Mark Oliver,Haynes Brooke",1989,R
1494,Lying Eyes,Marina Sargenti,"Cassidy Rae,Vincent Irizarry,Allison Smith",1996,Não classificado
1495,Tyler Perry's Good Deeds,Tyler Perry,"Tyler Perry,Thandiwe Newton,Gabrielle Union",2012,Não classificado
1496,Sleepaway Camp,Robert Hiltzik,"Jonathan Tiersten,Felissa Rose,Karen Fields",1983,R
1497,Shut In,Farren Blackburn,"Naomi Watts,Oliver Platt,Charlie Heaton",2016,PG-13
1498,Wild Bill,Walter Hill,"Bruce Dern,Christina Applegate,David Arquette",1995,R
1499,The Siege of Firebase Gloria,Brian Trenchard Smith,"R. Lee Ermey,Albert Popwell,Gary Hershberger",1989,R
1500,Stuck,Stuart Gordon,"Mena Suvari,Stephen Rea,Russell Hornsby",2008,R
1501,Escape Plan 2: Hades,Steven C. Miller,"Sylvester Stallone,Dave Bautista,Jamie King",2018,R
1502,Predator,John McTiernan,"Arnold Schwarzenegger,Carl Weathers,Jesse Ventura",1987,R
1503,Sebastian Maniscalco: Aren't You Embarrassed?,John Asher,Sebastian Maniscalco,2014,R
1504,Minions: The Rise of Gru,"Kyle Balda,Brad Ableson,Jonathan del Val","Steve Carell,Pierre Coffin,Taraji P. Henson",2022,Não classificado
1505,The Stepford Wives,Frank Oz,"Nicole Kidman,Matthew Broderick,Bette Midler",2004,PG-13
1506,The Unbinding,Karl Pfeiffer,"Greg Newkirk,Dana Newkirk,Tyler Strand,Jason Gowin",2023,Não classificado
1507,Teenage Mutant Ninja Turtles: Mutant Mayhem | TEEN,"Jeff Rowe,Kyler Spears","Micah Abbey,Shamon Brown,Nicolas Cantu,Brady Noon",2023,PG
1508,True Justice: Lethal Justice,Wayne Rose,Steven Seagal,2011,Não classificado
1509,Deception,Richard Roy,"Dina Meyer,Rachelle LeFevre,Steve Bacic,Anna Silk",2004,R
1510,The Help,Tate Taylor,"Emma Stone,Viola Davis,Bryce Dallas Howard",2011,PG-13
1511,When Love Happens Again,Seyi Babatope,"Weruche Opia,Oreka Godis,Enyinna Nwigwe,Udoka Oyeka",2016,Não classificado
1512,Surviving the Outback,Michael Atkinson,Michael Atkinson,2019,Não classificado
1513,The Wailing,Na Hong-jin,"Kwak Do-won,Hwang Jung-min,Jun Kunimura",2016,Não classificado
1514,Scheme Queens,Cas Sigers-Beedles,"Brii Reneé,Javarius Conway,Ernestine Johnson,Jacky Oh",2023,Não classificado
1515,The House of Secrets,Niyi Akinmolayan,"Efe Irele,Najite Dede,Shawn Faqua,Kate Henshaw",2023,Não classificado
1516,Black Beach/White Beach,Ricky Kelly,"Ricky Kelly,Anson Asaka,Dr. Umar Johnson,David Hucks",2018,Não classificado
1517,The Babysitter's Seduction,David Burton Morris,"Keri Russell,Tobin Bell,Phylicia Rashad",1996,Não classificado
1518,True Justice: Angel of Death,Wayne Rose,Steven Seagal,2012,Não classificado
1519,Sylvie's Love,Eugene Ashe,"Tessa Thompson,Nnamdi Asomugha,Eva Longoria",2020,Não classificado
1520,Tyler Perry's Good Deeds,Tyler Perry,"Tyler Perry,Thandiwe Newton,Gabrielle Union",2012,Não classificado
1521,Ride Till I Die,Tony Rammos,"Ricky Ringer,Lil' Ricky",2022,Não classificado
1522,In Hell,Ringo Lam,"Jean-Claude Van Damme,Lawrence Taylor,Lloyd Battista",2003,R
1523,Killer Design,David DeCoteau,"Jackée Harry,Sarah Armstrong,Chelsea Gilson",2022,Não classificado
1524,The Pink Panther (1963),---,"Peter Sellers,David Niven,Robert Wagner,Capucine",1964,Não classificado
1525,Arthur and the Minimoys,Luc Besson,"David Bowie,Snoop Dogg,Madonna,Douglas Rand",2007,PG
1526,I Was There: The Great War Interviews,Detlef Siebert,Samuel West,2014,Não classificado
1527,Shaquille O'Neal Presents: All Star Comedy Jam - Live From Las Vegas,Leslie Small,"Mike Epps,Henry Welch,Lil' Rel,Deon Cole",2014,R
1528,Zero Dark Thirty,Kathryn Bigelow,"Jessica Chastain,Mark Strong,Joel Edgerton",2013,R
1529,The Stepford Wives,Frank Oz,"Nicole Kidman,Matthew Broderick,Bette Midler",2004,PG-13
1530,The Man Who Shot Liberty Valance,John Ford,"James Stewart,John Wayne,Lee Marvin,Vera Miles",1962,Não classificado
1531,The Lost Gardens of Babylon,Nick Green,Jay O. Sanders,2014,Não classificado
1532,"Crazy, Stupid, Love.","Glenn Ficarra,John Requa","Steve Carell,Ryan Gosling,Julianne Moore,Emma Stone",2011,PG-13
1533,"Vanished, The",Peter Facinelli,"Thomas Jane,Anne Heche,Jason Patric,John Hickman",2020,R
1534,Dark Alibi - Sidney Toler As Charlie Chan,Phil Karlson,"Sidney Toler,Mantan Moreland,Ben Carter,Benson Fong",1946,Não classificado
